hnox_3,hnox_2,hnox_1,WT_3,WT_2,WT_1,Majority.protein.IDs,Fasta.headers,id,uniprot_id,Gene,description,,Significance_Pvalue,Fold change (hnox/WT),(-)Log t-test p value,Significance_PFDR,Fold change (hnox/WT),(-)Log t-test p value_,Score,dgc_1,dgc_2,dgc_3,Fold change(hnox/WT),,P_value,#NAME?,t-test Difference,#NAME?,t-test Difference_,gene_symbol,description,sig.FDR_dgc_vs_hnox,sig.PVal_dgc_vs_hnox,adj.P.Val_dgc_vs_hnox,P.Value_dgc_vs_hnox,B_dgc_vs_hnox,t_dgc_vs_hnox,average_intensity_dgc_vs_hnox,CI.R_dgc_vs_hnox,CI.L_dgc_vs_hnox,sig.FDR_dgc_vs_WT,logFC_dgc_vs_hnox,sig.PVal_dgc_vs_WT,adj.P.Val_dgc_vs_WT,P.Value_dgc_vs_WT,B_dgc_vs_WT,t_dgc_vs_WT,average_intensity_dgc_vs_WT,CI.R_dgc_vs_WT,CI.L_dgc_vs_WT,logFC_dgc_vs_WT,sig.PVal_hnox_vs_WT,sig.FDR_hnox_vs_WT,adj.P.Val_hnox_vs_WT,P.Value_hnox_vs_WT,B_hnox_vs_WT,t_hnox_vs_WT,average_intensity_hnox_vs_WT,CI.R_hnox_vs_WT,CI.L_hnox_vs_WT,logFC_hnox_vs_WT
12.74433,12.18032,12.74625,12.86698,12.97077,12.60212,A1BBT0,tr|A1BBT0|A1BBT0_PARDP Inositol monophosphatase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4914 PE=4 SV=1,2613,A1BBT0,Pden_4914,Inositol monophosphatase,,,-0.256319682,0.515936747,,-0.256319682,0.515936747,2.5625,12.84428149,12.62424729,12.75785461,-0.256319676,0.319226979,0.319234191,0.515936747,-0.256319682,0.515936747,-0.256319682,Pden_4914,Inositol monophosphatase,0,0,0.459135601,0.28817589,-6.914503641,1.134803968,12.70412888,0.559081213,-0.188764783,0,0.185158215,0,0.799651925,0.673863818,-6.688171314,-0.436136779,12.70412888,0.302761538,-0.445084459,-0.07116146,0,0,0.358010316,0.153489946,-6.148522639,-1.570940747,12.70412888,0.117603322,-0.630242674,-0.256319676
13.75577,14.11974,14.30935,14.18329,13.89585,13.79044,A1BBT1,"tr|A1BBT1|A1BBT1_PARDP Transcriptional regulator, DeoR family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4915 PE=4 SV=1",2614,A1BBT1,Pden_4915,"Transcriptional regulator, DeoR family",,,0.105093002,0.202232863,,0.105093002,0.202232863,5.7381,13.858672,14.10853735,14.246093,0.10509316,0.630285449,0.630287133,0.202232863,0.105093002,0.202232863,0.105093002,Pden_4915,"Transcriptional regulator, DeoR family",0,0,0.974777732,0.955600591,-7.581530161,0.057379759,14.02974885,0.388159514,-0.369196867,0,0.009481324,0,0.665309471,0.507008294,-6.533694994,0.693390127,14.02974885,0.493252675,-0.264103707,0.114574484,0,0,0.741072126,0.541912431,-7.133034435,0.636010368,14.02974885,0.483771351,-0.27358503,0.10509316
16.64495,16.36091,16.86375,16.7241,16.97348,16.70152,A1BBT3,"tr|A1BBT3|A1BBT3_PARDP Transcriptional regulator, XRE family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4917 PE=4 SV=1",2615,A1BBT3,Pden_4917,"Transcriptional regulator, XRE family",,,-0.176495234,0.447420787,,-0.176495234,0.447420787,25.375,16.33914248,16.43326073,17.22320331,-0.176495633,0.368892803,0.368895969,0.447420787,-0.176495234,0.447420787,-0.176495234,Pden_4917,"Transcriptional regulator, XRE family",0,0,0.921135934,0.860273946,-7.564981643,0.181575094,16.69603501,0.572074488,-0.488077382,0,0.041998553,0,0.727278836,0.576369827,-6.608884193,-0.581480031,16.69603501,0.395578855,-0.664573015,-0.13449708,0,0,0.679197799,0.466570052,-7.039437503,-0.763055125,16.69603501,0.353580302,-0.706571568,-0.176495633
16.92848,16.96345,17.02502,16.89839,16.67642,16.6226,A1BBT7,tr|A1BBT7|A1BBT7_PARDP Alpha/beta hydrolase fold protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4921 PE=4 SV=1,2616,A1BBT7,Pden_4921,Alpha/beta hydrolase fold protein,,,0.239844004,1.264605492,,0.239844004,1.264605492,27.046,17.12844434,16.85763292,16.97759945,0.23984439,0.092561669,0.092566618,1.264605492,0.239844004,1.264605492,0.239844004,Pden_4921,Alpha/beta hydrolase fold protein,0,0,0.928908002,0.869601329,-7.567431488,0.169210878,16.89756027,0.225798611,-0.194647084,0,0.015575763,0,0.125025559,0.022833176,-3.783264993,2.774815468,16.89756027,0.465643001,0.045197306,0.255420154,0,0,0.133556497,0.029894049,-4.581254754,2.605604589,16.89756027,0.450067238,0.029621543,0.23984439
17.20946,17.43235,17.42641,17.34356,17.24809,17.44883,A1BBT9,"tr|A1BBT9|A1BBT9_PARDP Transcriptional regulator, IclR family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4923 PE=4 SV=1",2617,A1BBT9,Pden_4923,"Transcriptional regulator, IclR family",,,0.009248098,0.033413314,,0.009248098,0.033413314,22.408,17.41503441,17.26372644,17.1470714,0.009248207,0.926199992,0.926187627,0.033413314,0.009248098,0.033413314,0.009248098,Pden_4923,"Transcriptional regulator, IclR family",0,0,0.584733957,0.412829987,-7.186963807,-0.861210528,17.32605941,0.13346495,-0.295059122,0,-0.080797086,0,0.634189941,0.466381618,-6.481780851,-0.762634532,17.32605941,0.142713157,-0.285810915,-0.071548879,0,0,0.96833835,0.923767468,-7.347996424,0.098575996,17.32605941,0.223510243,-0.205013829,0.009248207
15.29405,15.12886,15.16097,15.46557,14.99251,15.02317,A1BBU2,"tr|A1BBU2|A1BBU2_PARDP Amino acid ABC transporter ATP-binding protein, PAAT family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4926 PE=3 SV=1",2618,A1BBU2,Pden_4926,"Amino acid ABC transporter ATP-binding protein, PAAT family",,,0.03421243,0.074641292,,0.03421243,0.074641292,8.0238,15.8917022,15.02636062,15.29364429,0.034211865,0.848227039,0.848219799,0.074641292,0.03421243,0.074641292,0.03421243,Pden_4926,"Amino acid ABC transporter ATP-binding protein, PAAT family",0,0,0.529724628,0.355705958,-7.077508351,0.978042316,15.25298204,0.699638852,-0.281089726,0,0.209274563,0,0.473082127,0.286939939,-6.127030522,1.137931081,15.25298204,0.733850717,-0.246877861,0.243486428,0,0,0.950619326,0.876792886,-7.33916035,0.159888765,15.25298204,0.524576154,-0.456152425,0.034211865
20.73416,20.4859,20.5826,20.63684,20.75453,20.78435,A1BBU3,"tr|A1BBU3|A1BBU3_PARDP Amino acid ABC transporter substrate-binding protein, PAAT family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4927 PE=4 SV=1",2619,A1BBU3,Pden_4927,"Amino acid ABC transporter substrate-binding protein, PAAT family",,,-0.124357224,0.661802679,,-0.124357224,0.661802679,59.616,21.14096676,21.00238374,21.00744831,-0.124357884,0.231026364,0.231009783,0.661802679,-0.124357224,0.661802679,-0.124357224,Pden_4927,"Amino acid ABC transporter substrate-binding protein, PAAT family",0,0,0.004851076,0.000370943,-0.174006686,5.693593998,20.79213077,0.629637568,0.269126818,0,0.449382193,0,0.047189953,0.00296476,-1.702127124,4.1180013,20.79213077,0.505279684,0.144768934,0.325024309,0,0,0.355764706,0.151665722,-6.14190574,-1.575592699,20.79213077,0.055897491,-0.304613259,-0.124357884
18.06794,18.11901,18.07602,18.07642,18.10313,18.16803,A1BBU4,tr|A1BBU4|A1BBU4_PARDP Galactarate dehydratase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4928 PE=3 SV=1,2620,A1BBU4,Pden_4928,Galactarate dehydratase,,,-0.0282046,0.375752222,,-0.0282046,0.375752222,29.771,18.31832619,18.22158354,18.22326663,-0.028204791,0.432249587,0.432252005,0.375752222,-0.0282046,0.375752222,-0.0282046,Pden_4928,Galactarate dehydratase,0,0,0.055948499,0.012481458,-3.911726761,3.1586138,18.15263554,0.287294974,0.04617955,0,0.166737262,0,0.136654049,0.029014891,-4.021881853,2.624311863,18.15263554,0.259090183,0.017974759,0.138532471,0,0,0.784498137,0.606864929,-7.197088243,-0.534301937,18.15263554,0.092352921,-0.148762503,-0.028204791
17.31141,17.14946,17.17192,17.18394,17.31541,17.4519,A1BBU5,tr|A1BBU5|A1BBU5_PARDP 2-keto-3-deoxygalactonate kinase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4929 PE=4 SV=1,2621,A1BBU5,Pden_4929,2-keto-3-deoxygalactonate kinase,,,-0.106157939,0.501776607,,-0.106157939,0.501776607,36.61,17.7935298,17.51569419,17.55555004,-0.106158105,0.324315276,0.324294821,0.501776607,-0.106157939,0.501776607,-0.106157939,Pden_4929,2-keto-3-deoxygalactonate kinase,0,0,0.020077483,0.002526715,-2.231673354,4.230178619,17.38320171,0.632373997,0.188953002,0,0.410663499,0,0.098848791,0.012915655,-3.209493859,3.136661067,17.38320171,0.526215893,0.082794897,0.304505395,0,0,0.540718731,0.304279731,-6.73078735,-1.093517552,17.38320171,0.115552393,-0.327868603,-0.106158105
16.46981,16.283,16.41565,16.33697,16.35027,16.40889,A1BBU6,tr|A1BBU6|A1BBU6_PARDP 2-keto-3-deoxy-phosphogalactonate aldolase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4930 PE=3 SV=1,2622,A1BBU6,Pden_4930,2-keto-3-deoxy-phosphogalactonate aldolase,,,0.024108887,0.150507619,,0.024108887,0.150507619,44.211,16.41950124,16.51284345,16.52432108,0.024109128,0.717118985,0.717128966,0.150507619,0.024108887,0.150507619,0.024108887,Pden_4930,2-keto-3-deoxy-phosphogalactonate aldolase,0,0,0.318279241,0.167055251,-6.456025978,1.511375821,16.41347249,0.241238077,-0.049098891,0,0.096069593,0,0.24703485,0.093276283,-5.149678621,1.890662881,16.41347249,0.265347206,-0.024989762,0.120178722,0,0,0.851562977,0.713804942,-7.273982924,0.37928706,16.41347249,0.169277612,-0.121059356,0.024109128
19.91536,19.74894,19.75722,19.82129,19.74807,19.73936,A1BBU7,"tr|A1BBU7|A1BBU7_PARDP Alcohol dehydrogenase, zinc-binding domain protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4931 PE=3 SV=1",2623,A1BBU7,Pden_4931,"Alcohol dehydrogenase, zinc-binding domain protein",,,0.037602107,0.247791881,,0.037602107,0.247791881,51.662,20.49012556,19.94807775,19.87056799,0.037602992,0.577438981,0.577419971,0.247791881,0.037602107,0.247791881,0.037602107,Pden_4931,"Alcohol dehydrogenase, zinc-binding domain protein",0,0,0.196531804,0.07881187,-5.754864369,2.003439759,19.89322368,0.634052133,-0.04255487,0,0.295748632,0,0.182007774,0.052728615,-4.600336332,2.258167328,19.89322368,0.671655125,-0.004951877,0.333351624,0,0,0.910210135,0.805133909,-7.317337817,0.254727569,19.89322368,0.375906494,-0.300700509,0.037602992
17.47565,17.36089,17.41983,17.39263,17.66552,17.48348,A1BBU8,tr|A1BBU8|A1BBU8_PARDP Short-chain dehydrogenase/reductase SDR OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4932 PE=4 SV=1,2624,A1BBU8,Pden_4932,Short-chain dehydrogenase/reductase SDR,,,-0.095087051,0.475141365,,-0.095087051,0.475141365,34.211,17.59621189,17.52640853,17.34250905,-0.095086584,0.36240418,0.36241222,0.475141365,-0.095087051,0.475141365,-0.095087051,Pden_4932,Short-chain dehydrogenase/reductase SDR,0,0,0.624118306,0.460327793,-7.26113532,0.773382086,17.47367969,0.27508393,-0.135906944,0,0.069588493,0,0.870325116,0.783689598,-6.748098263,-0.28337684,17.47367969,0.179997345,-0.230993528,-0.025498092,0,0,0.55586758,0.319819877,-6.769489313,-1.056758926,17.47367969,0.110408852,-0.300582021,-0.095086584
11.5701,11.76668,11.80874,11.91483,11.83614,11.64107,A1BBV3,tr|A1BBV3|A1BBV3_PARDP Uncharacterized protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4937 PE=4 SV=1,2625,A1BBV3,Pden_4937,Uncharacterized protein,,,-0.082171122,0.305034789,,-0.082171122,0.305034789,11.696,11.72192419,11.6190166,11.95858367,-0.082171115,0.495798114,0.495807583,0.305034789,-0.082171122,0.305034789,-0.082171122,Pden_4937,Uncharacterized protein,0,0,0.776188467,0.655179129,-7.465392085,0.462819435,11.75967591,0.304750357,-0.202082507,0,0.051333925,0,0.872640115,0.787675806,-6.749730921,-0.278023755,11.75967591,0.222579242,-0.284253621,-0.03083719,0,0,0.691353602,0.478866304,-7.057293911,-0.740843189,11.75967591,0.171245317,-0.335587547,-0.082171115
19.07627,19.17265,19.12908,19.16803,19.23723,19.13578,A1BBV6,"tr|A1BBV6|A1BBV6_PARDP Transcriptional regulator, GntR family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4940 PE=4 SV=1",2626,A1BBV6,Pden_4940,"Transcriptional regulator, GntR family",,,-0.054349264,0.594253607,,-0.054349264,0.594253607,70.357,18.47399473,19.12665055,19.04024962,-0.054349148,0.25490061,0.2548649,0.594253607,-0.054349264,0.594253607,-0.054349264,Pden_4940,"Transcriptional regulator, GntR family",0,0,0.284089569,0.140568447,-6.296905356,-1.629187365,19.0622154,0.099916691,-0.591318833,0,-0.245701071,0,0.230018436,0.080546137,-5.006287982,-1.989564081,19.0622154,0.045567543,-0.645667981,-0.300050219,0,0,0.857047667,0.727567934,-7.281497552,-0.360376716,19.0622154,0.291268614,-0.39996691,-0.054349148
16.00093,15.9444,15.90482,16.00834,16.13279,16.04073,A1BBV9,"tr|A1BBV9|A1BBV9_PARDP Extracellular solute-binding protein, family 1 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4943 PE=4 SV=1",2627,A1BBV9,Pden_4943,"Extracellular solute-binding protein, family 1",,,-0.11057059,1.116953205,,-0.11057059,1.116953205,14.939,16.56580137,16.38389081,16.55350626,-0.110570938,0.081560744,0.081550977,1.116953205,-0.11057059,1.116953205,-0.11057059,Pden_4943,"Extracellular solute-binding protein, family 1",0,0,0.000825727,2.54E-05,2.72238897,8.227129694,16.17057965,0.703973886,0.398056541,0,0.551015214,0,0.009042903,0.000134267,1.486207565,6.576210759,16.17057965,0.593402948,0.287485603,0.440444276,0,0,0.331541501,0.135250226,-6.038523961,-1.650918935,16.17057965,0.042387734,-0.263529611,-0.110570938
18.79979,18.40722,18.57471,18.83281,19.01262,19.26537,A1BBW3,tr|A1BBW3|A1BBW3_PARDP DUF1127 domain-containing protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4947 PE=4 SV=1,2628,A1BBW3,Pden_4947,DUF1127 domain-containing protein,,,-0.443028132,1.228916464,,-0.443028132,1.228916464,33.819,19.44996885,19.33999898,19.40916418,-0.443027756,0.059602161,0.059602556,1.228916464,-0.443028132,1.228916464,-0.443028132,Pden_4947,DUF1127 domain-containing protein,0,0,0.003062752,0.000182111,0.613225819,6.366276018,19.0101818,1.095673031,0.515941358,0,0.805807194,0,0.118714002,0.02009413,-3.647377217,2.866137274,19.0101818,0.652645274,0.072913601,0.362779438,0,0,0.057177089,0.007576919,-3.161090761,-3.500138744,19.0101818,-0.15316192,-0.732893593,-0.443027756
19.08302,18.89272,18.92841,19.07693,19.03211,18.93369,A1BBW4,tr|A1BBW4|A1BBW4_PARDP DUF2125 domain-containing protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4948 PE=4 SV=1,2629,A1BBW4,Pden_4948,DUF2125 domain-containing protein,,,-0.046195348,0.254420499,,-0.046195348,0.254420499,65.388,18.98476185,19.03715556,18.97505286,-0.046195033,0.559830016,0.559820822,0.254420499,-0.046195348,0.254420499,-0.046195348,Pden_4948,DUF2125 domain-containing protein,0,0,0.776188467,0.655062511,-7.465356717,0.46294606,18.9937612,0.183578161,-0.121696461,0,0.03094085,0,0.897138071,0.824874165,-6.763551105,-0.22823756,18.9937612,0.137383128,-0.167891494,-0.015254183,0,0,0.717565999,0.507942969,-7.094674274,-0.69118362,18.9937612,0.106442278,-0.198832344,-0.046195033
14.72572,14.61438,15.06342,14.77757,14.68652,14.70253,A1BBW5,tr|A1BBW5|A1BBW5_PARDP DUF72 domain-containing protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4949 PE=4 SV=1,2630,A1BBW5,Pden_4949,DUF72 domain-containing protein,,,0.078965823,0.223645247,,0.078965823,0.223645247,9.3133,14.57380059,14.71829265,14.59782865,0.078965873,0.620594148,0.620598219,0.223645247,0.078965823,0.223645247,0.078965823,Pden_4949,DUF72 domain-containing protein,0,0,0.298863103,0.151073112,-6.366012529,-1.578410854,14.71778491,0.076568802,-0.41896753,0,-0.171199364,0,0.595371867,0.418536047,-6.409266328,-0.850367313,14.71778491,0.155534675,-0.340001657,-0.092233491,0,0,0.695302173,0.486246954,-7.06715785,0.72804354,14.71778491,0.326734039,-0.168802293,0.078965873
17.45032,17.32008,17.69122,17.20969,17.19723,17.2971,A1BBX0,tr|A1BBX0|A1BBX0_PARDP Putative acetyltransferase protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4954 PE=4 SV=1,2631,A1BBX0,Pden_4954,Putative acetyltransferase protein,,,0.252533595,1.048391879,,0.252533595,1.048391879,24.695,17.1663169,17.2987616,17.549063,0.252532957,0.137047426,0.137050796,1.048391879,0.252533595,1.048391879,0.252533595,Pden_4954,Putative acetyltransferase protein,0,0,0.406269832,0.239680764,-6.765527219,-1.265460519,17.3533094,0.120415659,-0.418735325,0,-0.149159833,0,0.582955876,0.404866534,-6.385753671,0.877009619,17.3533094,0.372948617,-0.166202367,0.103373125,0,0,0.212679548,0.062919673,-5.314708051,2.142470137,17.3533094,0.52210845,-0.017042535,0.252532957
19.95979,19.89649,19.95709,19.85989,19.87462,19.91916,A1BBX3,"tr|A1BBX3|A1BBX3_PARDP Transcriptional regulator, AsnC family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4957 PE=4 SV=1",2632,A1BBX3,Pden_4957,"Transcriptional regulator, AsnC family",,,0.053236008,0.910811197,,0.053236008,0.910811197,41.687,18.95349098,19.9508697,20.01194957,0.053236575,0.124348659,0.124325395,0.910811197,0.053236008,0.910811197,0.053236008,Pden_4957,"Transcriptional regulator, AsnC family",0,0,0.419527411,0.25149843,-6.803852138,-1.232625381,19.82037287,0.256923713,-0.854968647,0,-0.299022467,0,0.52463835,0.339608332,-6.25708821,-1.013174467,19.82037287,0.310160288,-0.801732072,-0.245785892,0,0,0.922708036,0.831601749,-7.326608488,0.219450914,19.82037287,0.609182755,-0.502709605,0.053236575
17.0387,16.88668,17.38912,17.41152,17.60816,17.24491,A1BBX7,"tr|A1BBX7|A1BBX7_PARDP Extracellular solute-binding protein, family 5 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4961 PE=3 SV=1",2633,A1BBX7,Pden_4961,"Extracellular solute-binding protein, family 5",,,-0.316698074,0.804235104,,-0.316698074,0.804235104,29.881,16.9903432,17.0217748,17.88006873,-0.316698359,0.164945539,0.164942984,0.804235104,-0.316698074,0.804235104,-0.316698074,Pden_4961,"Extracellular solute-binding protein, family 5",0,0,0.612812084,0.448804099,-7.243079524,0.79491232,17.27458578,0.747720646,-0.362592886,0,0.19256388,0,0.762696652,0.621708184,-6.649201348,-0.512432688,17.27458578,0.431022287,-0.679291245,-0.124134479,0,0,0.455769228,0.226159752,-6.486559215,-1.307345009,17.27458578,0.238458407,-0.871855125,-0.316698359
16.0144,15.87166,16.08757,15.95626,16.15744,16.08854,A1BBX8,"tr|A1BBX8|A1BBX8_PARDP HAD-superfamily hydrolase, subfamily IA, variant 2 (HAD-like) OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4962 PE=4 SV=1",2634,A1BBX8,Pden_4962,"HAD-superfamily hydrolase, subfamily IA, variant 2 (HAD-like)",,,-0.076202075,0.367843995,,-0.076202075,0.367843995,10.157,16.4961331,16.13015626,16.26444993,-0.076202482,0.428928796,0.428937236,0.367843995,-0.076202075,0.367843995,-0.076202075,Pden_4962,"HAD-superfamily hydrolase, subfamily IA, variant 2 (HAD-like)",0,0,0.070198152,0.017432281,-4.256399194,2.945378028,16.11851199,0.542740583,0.068665228,0,0.305702905,0,0.187766267,0.056145631,-4.668125012,2.211184426,16.11851199,0.466538101,-0.007537254,0.229500423,0,0,0.695302173,0.482652661,-7.062481243,-0.734193602,16.11851199,0.160835195,-0.31324016,-0.076202482
16.04461,15.95641,16.17615,15.80671,15.79783,15.55149,A1BBY0,tr|A1BBY0|A1BBY0_PARDP Aminotransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4964 PE=3 SV=1,2635,A1BBY0,Pden_4964,Aminotransferase,,+,0.34038194,1.49725185,,0.34038194,1.49725185,25.751,15.98603885,16.00429565,15.87003706,0.340382444,0.035055666,0.035056489,1.49725185,0.34038194,1.49725185,0.34038194,Pden_4964,Aminotransferase,0,0,0.433494864,0.266951737,-6.855278764,-1.188309309,15.91039647,0.097352105,-0.308552392,0,-0.105600143,0,0.134633981,0.028208431,-3.99390475,2.641984997,15.91039647,0.437734549,0.031830053,0.234782301,0,0,0.043494796,0.004504472,-2.626803077,3.830294306,15.91039647,0.543334693,0.137430196,0.340382444
14.98465,15.14079,14.94829,14.81446,15.0752,14.88169,A1BBY1,tr|A1BBY1|A1BBY1_PARDP GCN5-related N-acetyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4965 PE=4 SV=1,2636,A1BBY1,Pden_4965,GCN5-related N-acetyltransferase,,,0.100793839,0.441726606,,0.100793839,0.441726606,4.8494,14.88530108,15.00361225,15.01150519,0.100794097,0.365646387,0.365648176,0.441726606,0.100793839,0.441726606,0.100793839,Pden_4965,GCN5-related N-acetyltransferase,0,0,0.667041661,0.512785182,-7.330109166,-0.683103082,14.97172278,0.13537582,-0.250919741,0,-0.057771961,0,0.764741994,0.623943171,-6.651515161,0.508699259,14.97172278,0.236169916,-0.150125644,0.043022136,0,0,0.4983611,0.265650317,-6.622518449,1.191802341,14.97172278,0.293941877,-0.092353684,0.100794097
15.38153,15.37785,15.30433,15.32251,15.22563,15.21102,A1BBY2,tr|A1BBY2|A1BBY2_PARDP (S)-ureidoglycine aminohydrolase cupin domain-containing protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4966 PE=4 SV=1,2637,A1BBY2,Pden_4966,(S)-ureidoglycine aminohydrolase cupin domain-containing protein,,,0.101518631,1.108070387,,0.101518631,1.108070387,22.878,15.31419206,15.34268866,15.43323269,0.101518714,0.084591622,0.08459651,1.108070387,0.101518631,1.108070387,0.101518631,Pden_4966,(S)-ureidoglycine aminohydrolase cupin domain-containing protein,0,0,0.934323135,0.882214689,-7.570387274,0.152692742,15.32366587,0.140397173,-0.122800082,0,0.008798546,0,0.241101778,0.089853818,-5.114803653,1.914480577,15.32366587,0.241915887,-0.021281368,0.11031726,0,0,0.302066373,0.114031738,-5.88198674,1.761787835,15.32366587,0.233117341,-0.030079914,0.101518714
14.1851,13.59096,13.68558,14.06563,13.74264,13.4898,A1BBY3,tr|A1BBY3|A1BBY3_PARDP FAD dependent oxidoreductase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4967 PE=4 SV=1,2638,A1BBY3,Pden_4967,FAD dependent oxidoreductase,,,0.054519018,0.077239176,,0.054519018,0.077239176,4.5705,13.68169581,13.61911453,13.49118666,0.054518566,0.837158676,0.8371724,0.077239176,0.054519018,0.077239176,0.054519018,Pden_4967,FAD dependent oxidoreductase,0,0,0.420240748,0.253018001,-6.808825238,-1.228347491,13.727968,0.19323241,-0.63965797,0,-0.22321278,0,0.557079434,0.379450914,-6.33881301,-0.928329973,13.727968,0.247750976,-0.585139404,-0.168694214,0,0,0.887269113,0.77154339,-7.303448322,0.300017518,13.727968,0.470963756,-0.361926624,0.054518566
18.62544,18.6761,18.686,18.65612,18.62617,18.55128,A1BBY4,tr|A1BBY4|A1BBY4_PARDP (S)-2-haloacid dehalogenase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_4968 PE=3 SV=1,2639,A1BBY4,Pden_4968,(S)-2-haloacid dehalogenase,,,0.05132548,0.636090071,,0.05132548,0.636090071,47.296,18.57482502,18.84294165,18.87009245,0.051324624,0.245799957,0.245773246,0.636090071,0.05132548,0.636090071,0.05132548,Pden_4968,(S)-2-haloacid dehalogenase,0,0,0.419971511,0.252700007,-6.81044191,1.227346635,18.67877438,0.28637885,-0.086167501,0,0.100105674,0,0.257238332,0.098384251,-5.199233377,1.856612703,18.67877438,0.337703474,-0.034842878,0.151430298,0,0,0.744450867,0.545764834,-7.137954294,0.629266068,18.67877438,0.237597799,-0.134948552,0.051324624
